Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/مەرجەکانی-وەرگرتن","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%85%DB%95%D8%B1%D8%AC%DB%95%DA%A9%D8%A7%D9%86%DB%8C-%D9%88%DB%95%D8%B1%DA%AF%D8%B1%D8%AA%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/کامپس","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%DA%A9%D8%A7%D9%85%D9%BE%D8%B3",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/نیشتەجێگاکان","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%86%DB%8C%D8%B4%D8%AA%DB%95%D8%AC%DB%8E%DA%AF%D8%A7%DA%A9%D8%A7%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/پرسیارە-باوەکان","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%BE%D8%B1%D8%B3%DB%8C%D8%A7%D8%B1%DB%95-%D8%A8%D8%A7%D9%88%DB%95%DA%A9%D8%A7%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/وێنەکان","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%88%DB%8E%D9%86%DB%95%DA%A9%D8%A7%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/خوێندکارانی-نێودەوڵەتی","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D8%AE%D9%88%DB%8E%D9%86%D8%AF%DA%A9%D8%A7%D8%B1%D8%A7%D9%86%DB%8C-%D9%86%DB%8E%D9%88%D8%AF%DB%95%D9%88%DA%B5%DB%95%D8%AA%DB%8C",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/بەرنامەکان","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D8%A8%DB%95%D8%B1%D9%86%D8%A7%D9%85%DB%95%DA%A9%D8%A7%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/پلەبەندی","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%BE%D9%84%DB%95%D8%A8%DB%95%D9%86%D8%AF%DB%8C",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/پێداچوونەوەکان","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D9%BE%DB%8E%D8%AF%D8%A7%DA%86%D9%88%D9%88%D9%86%DB%95%D9%88%DB%95%DA%A9%D8%A7%D9%86",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/بورس?hasDiscount=true","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%D8%A8%D9%88%D8%B1%D8%B3?hasDiscount=true",""
200,"https://studyleo.com/ku/زانکۆکان/زانکۆی-بایبورد/گواستنەوە","https://studyleo.com/ku/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DA%A9%D8%A7%D9%86/%D8%B2%D8%A7%D9%86%DA%A9%DB%86%DB%8C-%D8%A8%D8%A7%DB%8C%D8%A8%D9%88%D8%B1%D8%AF/%DA%AF%D9%88%D8%A7%D8%B3%D8%AA%D9%86%DB%95%D9%88%DB%95",""
