Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/en/tuition-fees-at-biruni-university-for-international-students","https://studyleo.com/en/tuition-fees-at-biruni-university-for-international-students",""
200,"https://studyleo.com/en/study-bachelor-in-ankara-without-entrance-exam","https://studyleo.com/en/study-bachelor-in-ankara-without-entrance-exam",""
200,"https://studyleo.com/en/study-master-non-thesis-in-ankara-without-entrance-exam","https://studyleo.com/en/study-master-non-thesis-in-ankara-without-entrance-exam",""
200,"https://studyleo.com/en/study-master-with-thesis-in-ankara-without-entrance-exam","https://studyleo.com/en/study-master-with-thesis-in-ankara-without-entrance-exam",""
200,"https://studyleo.com/en/study-phd-in-ankara-without-entrance-exam","https://studyleo.com/en/study-phd-in-ankara-without-entrance-exam",""
200,"https://studyleo.com/en/study-phd-in-bursa-without-entrance-exam","https://studyleo.com/en/study-phd-in-bursa-without-entrance-exam",""
200,"https://studyleo.com/en/study-phd-in-gaziantep-without-entrance-exam","https://studyleo.com/en/study-phd-in-gaziantep-without-entrance-exam",""
200,"https://studyleo.com/en/tuition-fees-at-acibadem-mehmet-ali-aydinlar-university-for-international-students","https://studyleo.com/en/tuition-fees-at-acibadem-mehmet-ali-aydinlar-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-altinbas-university-for-international-students","https://studyleo.com/en/tuition-fees-at-altinbas-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-ankara-medipol-university-for-international-students","https://studyleo.com/en/tuition-fees-at-ankara-medipol-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-bahcesehir-university-for-international-students","https://studyleo.com/en/tuition-fees-at-bahcesehir-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-bilkent-university-for-international-students","https://studyleo.com/en/tuition-fees-at-bilkent-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-dogus-university-for-international-students","https://studyleo.com/en/tuition-fees-at-dogus-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-fatih-sultan-mehmet-university-for-international-students","https://studyleo.com/en/tuition-fees-at-fatih-sultan-mehmet-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-istanbul-kent-university-for-international-students","https://studyleo.com/en/tuition-fees-at-istanbul-kent-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-istanbul-medipol-university-for-international-students","https://studyleo.com/en/tuition-fees-at-istanbul-medipol-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-istanbul-nisantasi-university-for-international-students","https://studyleo.com/en/tuition-fees-at-istanbul-nisantasi-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-istanbul-topkapi-university-for-international-students","https://studyleo.com/en/tuition-fees-at-istanbul-topkapi-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-istanbul-yeni-yuzyil-university-for-international-students","https://studyleo.com/en/tuition-fees-at-istanbul-yeni-yuzyil-university-for-international-students",""
200,"https://studyleo.com/en/tuition-fees-at-uskudar-university-for-international-students","https://studyleo.com/en/tuition-fees-at-uskudar-university-for-international-students",""
200,"https://studyleo.com/en/accounting-education-in-turkey","https://studyleo.com/en/accounting-education-in-turkey",""
200,"https://studyleo.com/en/acibadem-mehmet-ali-aydinlar-university-pharmacy","https://studyleo.com/en/acibadem-mehmet-ali-aydinlar-university-pharmacy",""
200,"https://studyleo.com/en/acibadem-mehmet-ali-aydinlar-university-programs","https://studyleo.com/en/acibadem-mehmet-ali-aydinlar-university-programs",""
200,"https://studyleo.com/en/alanya-universities","https://studyleo.com/en/alanya-universities",""
200,"https://studyleo.com/en/alanya-university-programs","https://studyleo.com/en/alanya-university-programs",""
200,"https://studyleo.com/en/altinbas-university-programs","https://studyleo.com/en/altinbas-university-programs",""
200,"https://studyleo.com/en/anesthesia-education-in-turkey","https://studyleo.com/en/anesthesia-education-in-turkey",""
200,"https://studyleo.com/en/ankara-bilim-university-programs","https://studyleo.com/en/ankara-bilim-university-programs",""
200,"https://studyleo.com/en/ankara-medipol-university-programs","https://studyleo.com/en/ankara-medipol-university-programs",""
200,"https://studyleo.com/en/ankara-universities","https://studyleo.com/en/ankara-universities",""
200,"https://studyleo.com/en/antalya-belek-university-programs","https://studyleo.com/en/antalya-belek-university-programs",""
200,"https://studyleo.com/en/antalya-bilim-university-programs","https://studyleo.com/en/antalya-bilim-university-programs",""
200,"https://studyleo.com/en/antalya-universities","https://studyleo.com/en/antalya-universities",""
200,"https://studyleo.com/en/architecture-education-in-turkey","https://studyleo.com/en/architecture-education-in-turkey",""
200,"https://studyleo.com/en/architecture-in-ankara-turkey","https://studyleo.com/en/architecture-in-ankara-turkey",""
200,"https://studyleo.com/en/architecture-in-bursa-turkey","https://studyleo.com/en/architecture-in-bursa-turkey",""
200,"https://studyleo.com/en/architecture-in-gaziantep-turkey","https://studyleo.com/en/architecture-in-gaziantep-turkey",""
200,"https://studyleo.com/en/architecture-in-istanbul-turkey","https://studyleo.com/en/architecture-in-istanbul-turkey",""
200,"https://studyleo.com/en/architecture-in-izmir-turkey","https://studyleo.com/en/architecture-in-izmir-turkey",""
200,"https://studyleo.com/en/architecture-in-kayseri-turkey","https://studyleo.com/en/architecture-in-kayseri-turkey",""
200,"https://studyleo.com/en/architecture-in-kocaeli-turkey","https://studyleo.com/en/architecture-in-kocaeli-turkey",""
200,"https://studyleo.com/en/artificial-intelligence-engineering-education-in-turkey","https://studyleo.com/en/artificial-intelligence-engineering-education-in-turkey",""
200,"https://studyleo.com/en/associate-degree-in-alanya-in-turkish","https://studyleo.com/en/associate-degree-in-alanya-in-turkish",""
200,"https://studyleo.com/en/associate-degree-in-ankara-in-turkish","https://studyleo.com/en/associate-degree-in-ankara-in-turkish",""
200,"https://studyleo.com/en/associate-degree-in-antalya-in-turkish","https://studyleo.com/en/associate-degree-in-antalya-in-turkish",""
200,"https://studyleo.com/en/associate-degree-in-istanbul-in-30-english","https://studyleo.com/en/associate-degree-in-istanbul-in-30-english",""
200,"https://studyleo.com/en/associate-degree-in-istanbul-in-english","https://studyleo.com/en/associate-degree-in-istanbul-in-english",""
200,"https://studyleo.com/en/associate-degree-in-istanbul-in-turkish","https://studyleo.com/en/associate-degree-in-istanbul-in-turkish",""
200,"https://studyleo.com/en/associate-degree-in-turkey","https://studyleo.com/en/associate-degree-in-turkey",""
200,"https://studyleo.com/en/associate-degree-in-turkey-in-30-english","https://studyleo.com/en/associate-degree-in-turkey-in-30-english",""
200,"https://studyleo.com/en/associate-degree-in-turkey-in-30-german","https://studyleo.com/en/associate-degree-in-turkey-in-30-german",""
200,"https://studyleo.com/en/associate-degree-in-turkey-in-70-turkish","https://studyleo.com/en/associate-degree-in-turkey-in-70-turkish",""
200,"https://studyleo.com/en/associate-degree-in-turkey-in-english","https://studyleo.com/en/associate-degree-in-turkey-in-english",""
