Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/ru/tuition-plates-v-biruni-universitete-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/tuition-plates-v-biruni-universitete-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/изучение-бакалавриата-в-анкаре-без-вступительного-экзамена","https://studyleo.com/ru/%D0%B8%D0%B7%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%B5-%D0%B1%D0%B0%D0%BA%D0%B0%D0%BB%D0%B0%D0%B2%D1%80%D0%B8%D0%B0%D1%82%D0%B0-%D0%B2-%D0%B0%D0%BD%D0%BA%D0%B0%D1%80%D0%B5-%D0%B1%D0%B5%D0%B7-%D0%B2%D1%81%D1%82%D1%83%D0%BF%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D1%8D%D0%BA%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0",""
200,"https://studyleo.com/ru/izuchat-maestr-v-ankare-bez-vkhodnogo-ekzamina","https://studyleo.com/ru/izuchat-maestr-v-ankare-bez-vkhodnogo-ekzamina",""
200,"https://studyleo.com/ru/учеба-мастера-с-тезисом-в-анкаре-без-вступительного-экзамена","https://studyleo.com/ru/%D1%83%D1%87%D0%B5%D0%B1%D0%B0-%D0%BC%D0%B0%D1%81%D1%82%D0%B5%D1%80%D0%B0-%D1%81-%D1%82%D0%B5%D0%B7%D0%B8%D1%81%D0%BE%D0%BC-%D0%B2-%D0%B0%D0%BD%D0%BA%D0%B0%D1%80%D0%B5-%D0%B1%D0%B5%D0%B7-%D0%B2%D1%81%D1%82%D1%83%D0%BF%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D1%8D%D0%BA%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0",""
200,"https://studyleo.com/ru/учёба-пдд-в-анкаре-без-вступительного-экзамена","https://studyleo.com/ru/%D1%83%D1%87%D1%91%D0%B1%D0%B0-%D0%BF%D0%B4%D0%B4-%D0%B2-%D0%B0%D0%BD%D0%BA%D0%B0%D1%80%D0%B5-%D0%B1%D0%B5%D0%B7-%D0%B2%D1%81%D1%82%D1%83%D0%BF%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D1%8D%D0%BA%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0",""
200,"https://studyleo.com/ru/учёба-по-докторской-программе-в-бурсе-без-вступительного-экзамена","https://studyleo.com/ru/%D1%83%D1%87%D1%91%D0%B1%D0%B0-%D0%BF%D0%BE-%D0%B4%D0%BE%D0%BA%D1%82%D0%BE%D1%80%D1%81%D0%BA%D0%BE%D0%B9-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B5-%D0%B2-%D0%B1%D1%83%D1%80%D1%81%D0%B5-%D0%B1%D0%B5%D0%B7-%D0%B2%D1%81%D1%82%D1%83%D0%BF%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%BE%D0%B3%D0%BE-%D1%8D%D0%BA%D0%B7%D0%B0%D0%BC%D0%B5%D0%BD%D0%B0",""
200,"https://studyleo.com/ru/tuition-fees-v-acibadem-mehmet-ali-aydinlar-universitete-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/tuition-fees-v-acibadem-mehmet-ali-aydinlar-universitete-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/tuition-fees-v-altinbas-university-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/tuition-fees-v-altinbas-university-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/plata-za-obuchenie-v-universitete-ankar-medipol-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/plata-za-obuchenie-v-universitete-ankar-medipol-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/oplata-obucheniya-v-universitete-bahcheshehir-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/oplata-obucheniya-v-universitete-bahcheshehir-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/sbor-platezhey-v-universitete-bilkent-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/sbor-platezhey-v-universitete-bilkent-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/стоимость-обучения-в-университете-догуш-для-иностранных-студентов","https://studyleo.com/ru/%D1%81%D1%82%D0%BE%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D1%8C-%D0%BE%D0%B1%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D1%8F-%D0%B2-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82%D0%B5-%D0%B4%D0%BE%D0%B3%D1%83%D1%88-%D0%B4%D0%BB%D1%8F-%D0%B8%D0%BD%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-%D1%81%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D1%82%D0%BE%D0%B2",""
200,"https://studyleo.com/ru/uo-ezhe-plat-za-obuchenie-v-universitete-fatiha-sultana-mehmeda-dlya-mezhdunarodnykh-studentov","https://studyleo.com/ru/uo-ezhe-plat-za-obuchenie-v-universitete-fatiha-sultana-mehmeda-dlya-mezhdunarodnykh-studentov",""
200,"https://studyleo.com/ru/sistemy-plat-za-obuchenie-v-istanbulskom-kent-universitete-dlya-mezdunarodnyh-studentov","https://studyleo.com/ru/sistemy-plat-za-obuchenie-v-istanbulskom-kent-universitete-dlya-mezdunarodnyh-studentov",""
200,"https://studyleo.com/ru/stypendii-i-platji-v-universitete-istanbul-medipol-dlya-mejdunarodnykh-studentov","https://studyleo.com/ru/stypendii-i-platji-v-universitete-istanbul-medipol-dlya-mejdunarodnykh-studentov",""
